"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ratio"
31143,2016,9,18,14,27,27,2,32,700,39,21.5,1015.3,14.6,0,"ENE",2.4,"Guanyuan",1
31144,2016,9,18,15,26,26,2,34,600,38,20.5,1015.3,14.8,0,"ENE",3.1,"Guanyuan",1
31145,2016,9,18,16,17,17,2,25,500,38,20,1015.5,13.5,0,"ENE",1.7,"Guanyuan",1
31146,2016,9,18,17,9,46,2,40,600,16,20.2,1015.4,13.2,0,"N",1.1,"Guanyuan",0.195652173913043
31147,2016,9,18,18,15,17,2,52,700,4,19.8,1015.7,13.9,0,"NE",0.9,"Guanyuan",0.882352941176471
31148,2016,9,18,19,17,18,2,60,800,2,19.2,1016,14,0,"NW",2,"Guanyuan",0.944444444444444
31149,2016,9,18,20,27,27,2,62,800,2,18.7,1016.7,13.5,0,"WNW",1.2,"Guanyuan",1
31150,2016,9,18,21,28,28,2,64,800,2,17.5,1017.2,14,0,"NNW",0.7,"Guanyuan",1
31151,2016,9,18,22,22,22,2,46,600,5,16.6,1017.7,14.4,0,"SSE",0.4,"Guanyuan",1
31152,2016,9,18,23,15,15,2,39,500,7,15.7,1017.9,14.4,0,"N",0.8,"Guanyuan",1
31153,2016,9,19,0,11,14,2,47,600,2,17.6,1018,12.9,0,"NNE",1.7,"Guanyuan",0.785714285714286
31154,2016,9,19,1,13,13,2,50,900,2,16.9,1018.1,12.4,0,"N",1.6,"Guanyuan",1
31155,2016,9,19,2,17,17,2,48,500,2,15.4,1018.2,12.5,0,"ENE",1.4,"Guanyuan",1
31156,2016,9,19,3,16,16,2,38,400,2,14.4,1018.3,12.3,0,"N",1.2,"Guanyuan",1
31157,2016,9,19,4,10,10,2,37,300,5,15.9,1018.4,10.6,0,"N",1.3,"Guanyuan",1
31158,2016,9,19,5,12,12,2,48,300,2,15.4,1018.8,10.8,0,"N",1.5,"Guanyuan",1
31159,2016,9,19,6,7,7,2,52,400,2,15.2,1019,10.6,0,"NNE",1.5,"Guanyuan",1
31160,2016,9,19,7,9,9,2,57,400,2,16.7,1019.4,10.1,0,"NE",0.9,"Guanyuan",1
31161,2016,9,19,8,11,11,2,50,400,8,17.7,1019.5,9.8,0,"N",2,"Guanyuan",1
31162,2016,9,19,9,13,23,2,42,400,14,19.3,1019.7,9.2,0,"NNE",2,"Guanyuan",0.565217391304348
31163,2016,9,19,10,10,11,2,31,400,28,20.5,1019.9,8.5,0,"N",2.6,"Guanyuan",0.909090909090909
31164,2016,9,19,11,12,12,2,23,400,40,21.9,1019.3,9.8,0,"NNE",1.9,"Guanyuan",1
31165,2016,9,19,12,3,6,2,21,300,48,22.6,1018.2,8.7,0,"N",2.1,"Guanyuan",0.5
31166,2016,9,19,13,14,14,2,16,300,60,23.5,1017.4,8.4,0,"NE",1.9,"Guanyuan",1
31167,2016,9,19,14,7,7,2,13,300,71,24.4,1016.6,7.9,0,"N",1.5,"Guanyuan",1
31168,2016,9,19,15,7,7,2,11,300,77,24.9,1015.9,7.5,0,"NE",1.8,"Guanyuan",1
31169,2016,9,19,16,7,7,2,12,300,77,25.4,1015.5,8.8,0,"NNW",1.2,"Guanyuan",1
31170,2016,9,19,17,8,10,2,15,300,75,24.5,1015.4,8.4,0,"ENE",1.4,"Guanyuan",0.8
31171,2016,9,19,18,8,16,2,15,300,72,22.4,1015.4,10.8,0,"SSE",0.3,"Guanyuan",0.5
31172,2016,9,19,19,8,30,2,27,400,55,19.4,1015.5,12.2,0,"W",0.6,"Guanyuan",0.266666666666667
31173,2016,9,19,20,28,59,2,67,800,13,17.8,1015.9,13.1,0,"SW",0,"Guanyuan",0.474576271186441
31174,2016,9,19,21,31,46,2,83,800,3,17.4,1016.3,12.9,0,"WSW",1.2,"Guanyuan",0.673913043478261
31175,2016,9,19,22,25,49,2,81,600,3,16.9,1016.4,12.6,0,"W",0.7,"Guanyuan",0.510204081632653
31176,2016,9,19,23,22,43,2,78,600,2,16.2,1016.6,12.4,0,"NE",0.7,"Guanyuan",0.511627906976744
31177,2016,9,20,0,20,61,2,73,800,2,15,1016.5,12.9,0,"SW",0.5,"Guanyuan",0.327868852459016
31178,2016,9,20,1,25,53,2,68,900,2,14,1016.8,12.6,0,"NE",0.9,"Guanyuan",0.471698113207547
31179,2016,9,20,2,19,26,2,64,500,2,13.7,1017,12.3,0,"NE",0.7,"Guanyuan",0.730769230769231
31180,2016,9,20,3,26,47,2,60,500,2,13.5,1017,11.7,0,"NE",0.5,"Guanyuan",0.553191489361702
31181,2016,9,20,4,22,22,2,51,400,2,14.8,1017.1,10,0,"N",1.6,"Guanyuan",1
31182,2016,9,20,5,15,15,2,47,300,2,15.2,1017.2,10,0,"NNE",1.2,"Guanyuan",1
31183,2016,9,20,6,10,21,2,45,300,2,14.8,1017.3,10.2,0,"NE",1.3,"Guanyuan",0.476190476190476
31184,2016,9,20,7,18,34,2,52,500,2,16.1,1017.6,10.6,0,"ENE",1.1,"Guanyuan",0.529411764705882
31185,2016,9,20,8,13,34,2,52,600,2,18.2,1017.9,10.3,0,"NNE",1.5,"Guanyuan",0.382352941176471
31186,2016,9,20,9,28,75,2,55,800,2,19.9,1018.2,11.6,0,"NE",1.8,"Guanyuan",0.373333333333333
31187,2016,9,20,10,32,45,2,55,800,10,21.6,1018,11.3,0,"NNE",1.8,"Guanyuan",0.711111111111111
31188,2016,9,20,11,17,24,2,43,600,31,23.5,1017.4,11.2,0,"SE",1.1,"Guanyuan",0.708333333333333
31189,2016,9,20,12,24,24,2,29,400,62,24.9,1016.6,8.4,0,"WSW",1,"Guanyuan",1
31190,2016,9,20,13,14,14,2,22,400,79,26,1015.6,8,0,"ESE",2.8,"Guanyuan",1
31191,2016,9,20,14,18,19,2,25,400,89,26.7,1014.8,6.7,0,"W",1.1,"Guanyuan",0.947368421052632
31192,2016,9,20,15,15,17,2,22,400,104,26.6,1014.2,6.1,0,"SSW",1.3,"Guanyuan",0.882352941176471
31193,2016,9,20,16,14,22,2,21,400,108,26.5,1014,6,0,"SSE",1.7,"Guanyuan",0.636363636363636
31194,2016,9,20,17,13,33,2,24,400,108,25.7,1014.1,6.8,0,"SSE",1.8,"Guanyuan",0.393939393939394
31195,2016,9,20,18,18,35,2,31,500,111,24.4,1014.1,7.5,0,"SSE",1.2,"Guanyuan",0.514285714285714
31196,2016,9,20,19,26,46,2,42,600,99,21.4,1014.3,11.1,0,"SE",0.8,"Guanyuan",0.565217391304348
31197,2016,9,20,20,33,60,3,61,700,76,19.6,1014.9,10.8,0,"SSE",0.5,"Guanyuan",0.55
31198,2016,9,20,21,35,51,2,65,700,69,18.8,1015,10.1,0,"S",0.8,"Guanyuan",0.686274509803922
31199,2016,9,20,22,39,83,3,80,700,50,17.5,1014.9,12,0,"ESE",0.6,"Guanyuan",0.469879518072289
31200,2016,9,20,23,37,69,4,83,700,38,16.9,1014.9,11.8,0,"ENE",0.7,"Guanyuan",0.536231884057971
31201,2016,9,21,0,36,79,3,72,600,29,16.5,1015,11.6,0,"NNE",0.5,"Guanyuan",0.455696202531646
31202,2016,9,21,1,46,78,4,93,1000,10,15.5,1014.6,11.9,0,"SE",1.2,"Guanyuan",0.58974358974359
31203,2016,9,21,2,50,94,4,98,600,2,15.5,1014.9,11.9,0,"ENE",0.7,"Guanyuan",0.531914893617021
31204,2016,9,21,3,41,106,2,98,800,2,16.1,1014.6,12.3,0,"ENE",1.1,"Guanyuan",0.386792452830189
31205,2016,9,21,4,49,111,2,96,900,2,15.9,1014.8,12.5,0,"NE",1,"Guanyuan",0.441441441441441
31206,2016,9,21,5,52,108,2,92,800,2,16.6,1015,13.1,0,"ENE",1.3,"Guanyuan",0.481481481481481
31207,2016,9,21,6,56,108,2,91,900,2,16.6,1015.4,12.9,0,"ENE",1.1,"Guanyuan",0.518518518518518
31208,2016,9,21,7,53,111,2,83,900,2,16.6,1015.9,13.3,0,"ENE",0.9,"Guanyuan",0.477477477477477
31209,2016,9,21,8,50,95,2,76,1000,2,16.9,1016.2,14,0.1,"ENE",1.2,"Guanyuan",0.526315789473684
31210,2016,9,21,9,60,96,4,88,1100,2,18.7,1016.7,14.2,0,"NE",1.3,"Guanyuan",0.625
31211,2016,9,21,10,65,110,5,91,1200,2,19,1017.1,14.3,0,"ENE",1.2,"Guanyuan",0.590909090909091
31212,2016,9,21,11,59,89,3,93,1200,4,19.6,1016.5,14.4,0,"NNE",1.9,"Guanyuan",NA
31213,2016,9,21,12,59,89,4,85,1100,13,19.7,1016.1,13.8,0,"ENE",1.1,"Guanyuan",NA
31214,2016,9,21,13,59,6,7,83,1000,27,20.6,1015.5,14,0,"NE",2.1,"Guanyuan",NA
31215,2016,9,21,14,55,96,8,82,900,42,23.325,1015,11,0,"SW",1.4,"Guanyuan",0.572916666666667
31216,2016,9,21,15,87,87,8,95,1000,45,23.475,1014.25,10.9,0,"SW",2.1,"Guanyuan",1
31217,2016,9,21,16,96,180,6,116,1100,30,23.225,1014,10.3,0,"SW",0.8,"Guanyuan",0.533333333333333
31218,2016,9,21,17,96,179,6,116,1000,34,23.125,1014,10.6,0,"NE",1,"Guanyuan",0.536312849162011
31219,2016,9,21,18,101,172,5,117,1000,33,22.825,1014,11.3,0,"NE",1.4,"Guanyuan",0.587209302325581
31220,2016,9,21,19,100,181,4,111,1100,33,21.55,1014,11.8,0,"NE",0.9,"Guanyuan",0.552486187845304
31221,2016,9,21,20,88,169,3,108,1100,12,20.625,1014,12.5,0,"NE",1.1,"Guanyuan",0.520710059171598
31222,2016,9,21,21,79,130,2,86,900,22,20.375,1014.75,12.8,0,"NE",1.7,"Guanyuan",0.607692307692308
31223,2016,9,21,22,79,124,2,92,1000,15,19.775,1014.5,14.4,0,"NE",1.2,"Guanyuan",0.637096774193548
31224,2016,9,21,23,91,133,2,98,1000,9,18.7,1014.75,14.4,0,"NE",0,"Guanyuan",0.684210526315789
31225,2016,9,22,0,95,147,2,107,1000,2,17.775,1014,14.5,0,"NE",1.7,"Guanyuan",0.646258503401361
31226,2016,9,22,1,103,153,2,105,1000,2,17.575,1014,14.1,0,"NE",1.5,"Guanyuan",0.673202614379085
31227,2016,9,22,2,109,140,2,86,800,2,17.075,1013.5,14,0,"NE",1.6,"Guanyuan",0.778571428571429
31228,2016,9,22,3,106,124,2,83,800,2,16.75,1013,14,0,"NE",0.9,"Guanyuan",0.854838709677419
31229,2016,9,22,4,99,120,2,86,800,2,16.225,1013,14,0,"NE",1,"Guanyuan",0.825
31230,2016,9,22,5,90,111,2,82,800,2,15.975,1013,13.9,0,"NE",1,"Guanyuan",0.810810810810811
31231,2016,9,22,6,92,104,2,80,800,2,15.65,1013,13.9,0,"NE",0.8,"Guanyuan",0.884615384615385
31232,2016,9,22,7,96,114,2,75,900,2,15.7,1013,14,0,"NE",1.2,"Guanyuan",0.842105263157895
31233,2016,9,22,8,97,118,3,69,900,6,17.225,1013,14.4,0,"NE",1.6,"Guanyuan",0.822033898305085
31234,2016,9,22,9,94,113,5,61,800,26,18.95,1013,14.3,0,"NE",1.7,"Guanyuan",0.831858407079646
31235,2016,9,22,10,79,104,7,63,700,32,20.225,1013,14.1,0,"NE",2.7,"Guanyuan",0.759615384615385
31236,2016,9,22,11,84,112,10,60,800,52,21.675,1012.5,14.5,0,"NE",2.1,"Guanyuan",0.75
31237,2016,9,22,12,94,127,14,58,900,73,22.7,1011.75,14.4,0,"NE",1.8,"Guanyuan",0.740157480314961
31238,2016,9,22,13,106,129,16,55,900,99,23.825,1011,14.7,0,"NE",1.6,"Guanyuan",0.821705426356589
31239,2016,9,22,14,111,129,17,56,900,119,24.425,1010,14.1,0,"NE",2.6,"Guanyuan",0.86046511627907
31240,2016,9,22,15,112,134,16,58,900,135,24.775,1009.25,14.2,0,"NE",1.2,"Guanyuan",0.835820895522388
31241,2016,9,22,16,114,148,13,68,900,132,24.775,1008.75,14.2,0,"SE",1.2,"Guanyuan",0.77027027027027
31242,2016,9,22,17,128,161,10,84,1100,114,23.5,1008.3,16,0,"ENE",1.1,"Guanyuan",0.795031055900621
31243,2016,9,22,18,122,160,10,91,1100,110,22.7,1008.4,16.9,0,"ENE",0.8,"Guanyuan",0.7625
31244,2016,9,22,19,129,170,8,102,1100,84,23.475,1009,14.5,0,"SW",1.2,"Guanyuan",0.758823529411765
31245,2016,9,22,20,130,178,5,111,1200,47,21.975,1009,14.7,0,"NE",0.2,"Guanyuan",0.730337078651685
31246,2016,9,22,21,130,176,4,98,1300,46,20.625,1009,15.3,0,"NE",1.2,"Guanyuan",0.738636363636364
31247,2016,9,22,22,129,185,6,112,1300,37,20.85,1009,15.8,0,"NE",1.3,"Guanyuan",0.697297297297297
31248,2016,9,22,23,127,163,2,65,900,52,20.8,1010,15.7,0,"NW",0.6,"Guanyuan",0.779141104294479
31249,2016,9,23,0,120,120,2,49,900,71,20.3,1010.25,16.8,0.8,"SW",1.4,"Guanyuan",1
31250,2016,9,23,1,98,98,2,35,1200,83,18.65,1009.75,17,3.4,"SW",1.3,"Guanyuan",1
31251,2016,9,23,2,70,70,2,37,500,53,18.05,1009,16.8,0.2,"NW",1.1,"Guanyuan",1
31252,2016,9,23,3,59,89,8,51,NA,NA,17.9,1008.75,17,0,"NE",1.3,"Guanyuan",NA
31253,2016,9,23,4,59,89,8,51,NA,NA,17.7,1008.2,17.1,0,"NE",0,"Guanyuan",NA
31254,2016,9,23,5,89,89,2,63,900,14,17.775,1009,16.9,0,"NE",0.4,"Guanyuan",1
31255,2016,9,23,6,113,113,2,70,1100,5,17.4,1009,16.8,0,"NE",1,"Guanyuan",1
31256,2016,9,23,7,126,126,2,64,1200,12,17.4,1009,16.8,0.1,"NE",1,"Guanyuan",1
31257,2016,9,23,8,129,129,2,69,1300,26,18.075,1009,17.3,0,"NE",1.4,"Guanyuan",1
31258,2016,9,23,9,150,150,4,59,1200,51,19.45,1009,17.5,0,"NE",1.8,"Guanyuan",1
31259,2016,9,23,10,136,136,5,50,1200,85,20.9,1009,17.3,0,"NE",1.2,"Guanyuan",1
31260,2016,9,23,11,124,124,5,50,1200,100,22.075,1009,17.5,0,"NE",1.3,"Guanyuan",1
31261,2016,9,23,12,124,124,7,45,1200,138,23.125,1008.25,16.9,0,"SE",1.4,"Guanyuan",1
31262,2016,9,23,13,129,129,8,40,1200,183,24.625,1007.75,16.9,0,"SE",1.9,"Guanyuan",1
31263,2016,9,23,14,138,138,6,49,1200,196,25.125,1007,16.9,0,"SE",1.6,"Guanyuan",1
31264,2016,9,23,15,158,158,6,54,1200,209,25.825,1007,16.9,0,"SE",1.8,"Guanyuan",1
31265,2016,9,23,16,144,144,6,50,1100,227,26.275,1006,16.7,0,"SE",2.4,"Guanyuan",1
31266,2016,9,23,17,145,145,6,48,1100,239,26.225,1006,17.2,0,"SE",2.1,"Guanyuan",1
31267,2016,9,23,18,125,125,6,43,1100,209,25.35,1006,17.3,0,"SW",1.1,"Guanyuan",1
31268,2016,9,23,19,110,113,5,47,1100,179,24.45,1006,17.1,0,"SE",1.5,"Guanyuan",0.973451327433628
31269,2016,9,23,20,123,148,5,54,1300,160,23.65,1006.75,16.7,0,"SE",0.9,"Guanyuan",0.831081081081081
31270,2016,9,23,21,154,195,9,64,1700,159,22.775,1007,16.5,0,"SE",1.3,"Guanyuan",0.78974358974359
31271,2016,9,23,22,159,219,9,72,1900,136,22.675,1007,16.2,0,"SE",0.9,"Guanyuan",0.726027397260274
31272,2016,9,23,23,159,224,7,89,1800,90,22,1007.25,16.7,0,"NE",2,"Guanyuan",0.709821428571429
31273,2016,9,24,0,176,244,6,130,2000,31,20.825,1007.75,17.3,0,"NE",0.8,"Guanyuan",0.721311475409836
31274,2016,9,24,1,180,235,5,81,1400,76,20.8,1008.3,17.6,0,"WNW",0.6,"Guanyuan",0.765957446808511
31275,2016,9,24,2,91,93,3,41,800,83,21.1,1008.7,14.7,0,"NNE",1.7,"Guanyuan",0.978494623655914
31276,2016,9,24,3,36,36,2,50,600,51,18.9,1006.6,17,2.9,"WNW",0.6,"Guanyuan",1
31277,2016,9,24,4,35,35,2,61,600,20,18.7,1006.6,16.5,0.1,"W",0.5,"Guanyuan",1
31278,2016,9,24,5,33,33,2,53,600,18,18,1006.3,16.8,0,"ESE",0.2,"Guanyuan",1
31279,2016,9,24,6,27,27,2,47,500,25,18.075,1006.75,16.9,0,"NE",0.3,"Guanyuan",1
31280,2016,9,24,7,30,30,2,62,600,5,18.075,1006.25,17,0,"SE",0.7,"Guanyuan",1
31281,2016,9,24,8,44,44,2,67,1000,10,19,1007,17.3,0,"SE",2,"Guanyuan",1
31282,2016,9,24,9,58,58,2,73,1000,13,20.3,1007,17.2,0,"NE",1.6,"Guanyuan",1
31283,2016,9,24,10,62,64,3,71,1000,36,22.025,1007,17,0,"NE",1.2,"Guanyuan",0.96875
31284,2016,9,24,11,76,83,4,49,900,91,23.325,1007,17,0,"NW",0.6,"Guanyuan",0.91566265060241
31285,2016,9,24,12,99,130,7,57,1100,113,24.5,1006.25,17.2,0,"SW",1.4,"Guanyuan",0.761538461538461
31286,2016,9,24,13,125,170,8,70,1200,130,26.6,1004.9,17.7,0,"S",1.2,"Guanyuan",0.735294117647059
31287,2016,9,24,14,145,192,10,61,1200,173,27,1004.1,17.8,0,"SSE",1.6,"Guanyuan",0.755208333333333
31288,2016,9,24,15,159,215,11,56,1200,198,26.875,1004,17.8,0,"SW",2.3,"Guanyuan",0.73953488372093
31289,2016,9,24,16,172,230,10,45,1200,227,26.7,1004,18.2,0,"SE",1.7,"Guanyuan",0.747826086956522
31290,2016,9,24,17,178,234,8,43,1200,219,26.45,1004,18.4,0,"SE",1.7,"Guanyuan",0.760683760683761
31291,2016,9,24,18,190,246,7,49,1400,196,25.9,1004.5,18.5,0,"SW",0.8,"Guanyuan",0.772357723577236
31292,2016,9,24,19,197,250,6,55,1500,172,23.5,1004.7,19.4,0,"SE",0.9,"Guanyuan",0.788
31293,2016,9,24,20,209,281,5,63,1600,144,22.9,1005.4,19.3,0,"E",0.5,"Guanyuan",0.743772241992883
31294,2016,9,24,21,213,286,4,76,1600,92,22.3,1006,19.5,0,"NE",1.4,"Guanyuan",0.744755244755245
31295,2016,9,24,22,216,282,3,89,1700,43,21.5,1006.4,19.2,0,"NE",1.2,"Guanyuan",0.765957446808511
31296,2016,9,24,23,232,286,4,122,1900,24,21.3,1006.8,19,0,"NE",1.2,"Guanyuan",0.811188811188811
31297,2016,9,25,0,238,321,4,143,1900,4,21.7,1007.1,18.9,0,"NNE",1.1,"Guanyuan",0.741433021806854
31298,2016,9,25,1,238,313,4,142,2200,3,21.475,1007,18.3,0,"NE",1.7,"Guanyuan",0.76038338658147
31299,2016,9,25,2,236,302,2,121,1600,15,20.975,1008,18.3,0,"NE",0.9,"Guanyuan",0.781456953642384
31300,2016,9,25,3,231,277,2,103,1600,16,20.775,1008,18.4,0,"NE",0.9,"Guanyuan",0.833935018050541
31301,2016,9,25,4,208,231,2,50,1300,88,21.05,1008,18.5,0,"NE",1.5,"Guanyuan",0.9004329004329
31302,2016,9,25,5,196,196,2,35,1200,88,21.05,1008.75,18.5,0,"NE",1.7,"Guanyuan",1
31303,2016,9,25,6,191,191,2,43,1300,68,20.8,1009,18.5,0,"NE",1.5,"Guanyuan",1
31304,2016,9,25,7,182,182,2,44,1300,81,20.8,1009.9,18,0,"N",1.4,"Guanyuan",1
31305,2016,9,25,8,157,157,2,51,1300,69,20.8,1010.7,18,0,"ENE",1.5,"Guanyuan",1
31306,2016,9,25,9,132,132,2,47,1200,69,21.975,1011,18.2,0,"NE",2.1,"Guanyuan",1
31307,2016,9,25,10,130,138,2,49,1200,71,23.1,1011.8,18.2,0,"NNE",2,"Guanyuan",0.942028985507246
31308,2016,9,25,11,139,150,2,53,1300,74,24.1,1011.75,18.6,0,"NE",4.2,"Guanyuan",0.926666666666667
31309,2016,9,25,12,149,173,4,53,1400,88,25.2,1011,18.7,0,"SE",1.6,"Guanyuan",0.861271676300578
31310,2016,9,25,13,150,179,4,54,1400,94,25.2,1010.1,19.1,0,"NNE",2,"Guanyuan",0.837988826815642
31311,2016,9,25,14,143,168,5,52,1300,102,26.4,1010,18.2,0,"NE",0.6,"Guanyuan",0.851190476190476
31312,2016,9,25,15,159,192,8,52,1600,117,26.825,1009.25,18.1,0,"NE",2.1,"Guanyuan",0.828125
31313,2016,9,25,16,160,209,11,62,2100,111,27.15,1009,18.4,0,"NW",1.3,"Guanyuan",0.76555023923445
31314,2016,9,25,17,171,226,11,69,2500,106,26.825,1009,19.1,0,"NE",1.3,"Guanyuan",0.756637168141593
31315,2016,9,25,18,174,218,4,81,1800,70,26.2,1009,19.6,0,"NE",1.3,"Guanyuan",0.798165137614679
31316,2016,9,25,19,180,216,3,93,1800,50,14.5,NA,NA,NA,"NE",1.4,"Guanyuan",0.833333333333333
31317,2016,9,25,20,186,222,3,72,1800,68,14.5,NA,NA,NA,"NE",1.4,"Guanyuan",0.837837837837838
31318,2016,9,25,21,117,163,3,32,1200,128,14.5,NA,NA,NA,"NE",1.4,"Guanyuan",0.717791411042945
31319,2016,9,25,22,102,116,3,28,1100,121,14.5,NA,NA,NA,"NE",1.4,"Guanyuan",0.879310344827586
31320,2016,9,25,23,97,121,3,32,1200,92,14.5,NA,NA,NA,"NE",1.4,"Guanyuan",0.801652892561983
31321,2016,9,26,0,92,119,2,37,1200,68,14.5,NA,NA,NA,"NE",2.4,"Guanyuan",0.773109243697479
31322,2016,9,26,1,84,97,2,40,1000,48,21,1011,17.9,0,"NE",1.9,"Guanyuan",0.865979381443299
31323,2016,9,26,2,74,82,2,38,900,50,20.7222222222222,1011,17.9,0,"NW",0.6,"Guanyuan",0.902439024390244
31324,2016,9,26,3,15,15,2,19,600,91,20,1011,18.5,1.7,"NW",1.1,"Guanyuan",1
31325,2016,9,26,4,18,18,2,20,500,96,18.7,1010,17.5,3.8,"NW",1.9,"Guanyuan",1
31326,2016,9,26,5,24,24,2,18,500,91,18.4,1010.75,17.6,14,"NE",2.1,"Guanyuan",1
31327,2016,9,26,6,28,28,2,30,600,71,18.575,1010.25,17.8,0.7,"NE",1.8,"Guanyuan",1
31328,2016,9,26,7,27,27,2,43,700,55,18.725,1010.5,17.9,0.5,"NE",2.6,"Guanyuan",1
31329,2016,9,26,8,31,31,2,69,800,23,18.2,1010.8,17.2,1.8,"N",1.2,"Guanyuan",1
31330,2016,9,26,9,38,38,2,65,900,25,18.9,1011.25,18,0.3,"NE",1.3,"Guanyuan",1
31331,2016,9,26,10,35,35,2,64,1000,36,19,1011.75,18,0.9,"NE",1.1,"Guanyuan",1
31332,2016,9,26,11,41,41,2,65,1200,40,19.125,1011,18.1,0,"NE",1.2,"Guanyuan",1
31333,2016,9,26,12,51,51,2,59,1300,45,19.3,1011,18.1,0.1,"NE",2,"Guanyuan",1
31334,2016,9,26,13,59,59,2,74,1500,30,19.425,1010,18.2,0,"NE",1.4,"Guanyuan",1
31335,2016,9,26,14,63,63,2,62,1300,52,19.975,1009.25,18.3,0,"NE",2.1,"Guanyuan",1
31336,2016,9,26,15,61,61,3,43,1400,81,20.725,1008.75,18,0,"NE",1.8,"Guanyuan",1
31337,2016,9,26,16,78,78,5,43,1700,79,21.175,1008.5,17.8,0,"NE",0.9,"Guanyuan",1
31338,2016,9,26,17,87,87,5,53,1700,73,21.475,1008,18,0,"NE",1,"Guanyuan",1
31339,2016,9,26,18,83,94,2,59,1800,46,21.3,1008,18.2,0,"NE",0.7,"Guanyuan",0.882978723404255
31340,2016,9,26,19,94,94,2,70,1900,36,19.5,1008.6,18.5,0,"NNE",0.3,"Guanyuan",1
31341,2016,9,26,20,101,115,2,91,2100,10,19.1,1009.3,18.3,0,"NE",0.2,"Guanyuan",0.878260869565217
31342,2016,9,26,21,111,128,2,102,2300,2,18.7,1009.5,18,0,"S",0,"Guanyuan",0.8671875
31343,2016,9,26,22,114,127,2,90,2300,2,19.1,1010.1,18.4,0,"WNW",0.8,"Guanyuan",0.897637795275591
31344,2016,9,26,23,103,125,2,95,2200,2,19.1,1010.1,18.4,0,"WSW",0.7,"Guanyuan",0.824
31345,2016,9,27,0,96,104,2,91,2100,2,19,1010.1,18.3,0,"W",0.7,"Guanyuan",0.923076923076923
31346,2016,9,27,1,101,103,2,80,2200,2,18.8,1010,18.1,0,"SSE",0.5,"Guanyuan",0.980582524271845
31347,2016,9,27,2,98,98,2,70,1500,2,18.9,1009.9,18.2,0,"NNW",0.8,"Guanyuan",1
31348,2016,9,27,3,101,101,2,54,1400,5,18.8,1010.3,18,0,"WNW",1.3,"Guanyuan",1
31349,2016,9,27,4,78,78,3,49,900,11,20.4,1011.1,12.1,0,"N",3.3,"Guanyuan",1
31350,2016,9,27,5,24,24,3,16,500,33,19.2,1012.2,7,0,"N",4.5,"Guanyuan",1
31351,2016,9,27,6,18,24,3,14,500,46,17.4,1014,5.3,0,"N",4.6,"Guanyuan",0.75
31352,2016,9,27,7,15,34,3,22,500,38,16.3,1016,3.7,0,"N",4.6,"Guanyuan",0.441176470588235
31353,2016,9,27,8,9,36,2,21,500,42,16.25,1015.75,4,0,"NE",4.2,"Guanyuan",0.25
31354,2016,9,27,9,12,51,2,20,500,43,16.2,1017.25,3.3,0,"NW",5.7,"Guanyuan",0.235294117647059
31355,2016,9,27,10,10,39,2,19,500,47,16.85,1018,3,0,"NE",6.2,"Guanyuan",0.256410256410256
31356,2016,9,27,11,12,35,2,19,500,54,17.9,1018,2.4,0,"NE",5.9,"Guanyuan",0.342857142857143
31357,2016,9,27,12,15,32,2,20,500,58,18.875,1018,1.9,0,"NE",5.9,"Guanyuan",0.46875
31358,2016,9,27,13,14,28,2,19,400,63,19.725,1017.75,2.1,0,"NW",5.4,"Guanyuan",0.5
31359,2016,9,27,14,12,32,3,18,500,66,20.475,1017.25,2.1,0,"NE",5.6,"Guanyuan",0.375
31360,2016,9,27,15,14,30,3,22,500,61,20.225,1017,2.1,0,"NW",4.1,"Guanyuan",0.466666666666667
31361,2016,9,27,16,18,31,3,28,500,56,20,1017.75,2.7,0,"NE",3.8,"Guanyuan",0.580645161290323
31362,2016,9,27,17,16,25,3,29,400,53,19.85,1018,2.7,0,"NE",4,"Guanyuan",0.64
31363,2016,9,27,18,15,21,2,32,400,47,18.9,1018.75,2,0,"NE",5.4,"Guanyuan",0.714285714285714
31364,2016,9,27,19,16,30,2,38,400,39,18.05,1019.75,1.2,0,"NE",3.6,"Guanyuan",0.533333333333333
31365,2016,9,27,20,16,33,2,44,400,30,17.85,1020.75,0,0,"NE",3.7,"Guanyuan",0.484848484848485
31366,2016,9,27,21,12,24,2,41,400,33,17.225,1021.75,0.3,0,"NE",2,"Guanyuan",0.5
31367,2016,9,27,22,14,26,2,47,400,25,16.35,1022.25,2.2,0,"NE",1.3,"Guanyuan",0.538461538461538
31368,2016,9,27,23,13,29,2,46,400,23,15.525,1023,3.2,0,"NE",1.1,"Guanyuan",0.448275862068966
31369,2016,9,28,0,19,24,2,40,400,26,13.85,1023,3.9,0,"NE",1.5,"Guanyuan",0.791666666666667
31370,2016,9,28,1,15,23,3,43,400,21,13.15,1023,4.2,0,"NE",1.6,"Guanyuan",0.652173913043478
31371,2016,9,28,2,12,14,3,44,400,18,13.2,1023.75,3.8,0,"NE",2,"Guanyuan",0.857142857142857
31372,2016,9,28,3,9,11,2,43,300,17,13.625,1023.75,1.8,0,"NE",2.9,"Guanyuan",0.818181818181818
31373,2016,9,28,4,9,21,2,35,300,22,13.55,1023.25,0,0,"NE",2.4,"Guanyuan",0.428571428571429
31374,2016,9,28,5,5,18,2,37,300,18,13,1024,-0.3,0,"NE",2.6,"Guanyuan",0.277777777777778
